frame,n_seg,n_tra,one_to_one,tra_unmatched,seg_unmatched,ambiguous
100,8,8,8,0,0,0
101,8,8,8,0,0,0
102,8,8,8,0,0,0
103,8,8,8,0,0,0
104,8,8,8,0,0,0
105,8,8,8,0,0,0
106,8,8,8,0,0,0
107,8,8,8,0,0,0
108,8,8,8,0,0,0
109,8,8,8,0,0,0
110,8,8,8,0,0,0
111,8,8,8,0,0,0
112,8,8,8,0,0,0
113,8,8,8,0,0,0
114,8,8,8,0,0,0
115,8,8,8,0,0,0
116,8,8,8,0,0,0
117,8,8,8,0,0,0
118,8,8,8,0,0,0
119,8,8,8,0,0,0
120,8,8,8,0,0,0
121,8,8,8,0,0,0
122,8,8,8,0,0,0
123,8,8,8,0,0,0
124,8,8,8,0,0,0
125,8,8,8,0,0,0
126,8,8,8,0,0,0
127,8,8,8,0,0,0
128,8,8,8,0,0,0
129,8,8,8,0,0,0
130,8,8,8,0,0,0
131,8,8,8,0,0,0
132,8,8,8,0,0,0
133,8,8,8,0,0,0
134,8,8,8,0,0,0
135,9,9,9,0,0,0
136,11,11,11,0,0,0
137,11,11,11,0,0,0
138,11,11,11,0,0,0
139,11,11,11,0,0,0
140,11,11,11,0,0,0
141,12,12,12,0,0,0
142,12,12,12,0,0,0
143,13,13,13,0,0,0
144,13,13,13,0,0,0
145,14,14,14,0,0,0
146,14,14,14,0,0,0
147,14,14,14,0,0,0
148,14,14,14,0,0,0
149,14,14,14,0,0,0
150,14,14,14,0,0,0
151,14,14,14,0,0,0
152,15,15,15,0,0,0
153,15,15,15,0,0,0
154,16,16,16,0,0,0
155,16,16,16,0,0,0
156,16,16,16,0,0,0
157,16,16,16,0,0,0
158,16,16,16,0,0,0
159,16,16,16,0,0,0
160,16,16,16,0,0,0
161,16,16,16,0,0,0
162,16,16,16,0,0,0
163,16,16,16,0,0,0
164,16,16,16,0,0,0
165,16,16,16,0,0,0
166,16,16,16,0,0,0
167,16,16,16,0,0,0
168,16,16,16,0,0,0
169,16,16,16,0,0,0
170,16,16,16,0,0,0
171,16,16,16,0,0,0
172,16,16,16,0,0,0
173,16,16,16,0,0,0
174,16,16,16,0,0,0
175,16,16,16,0,0,0
176,16,16,16,0,0,0
177,16,16,16,0,0,0
178,16,16,16,0,0,0
179,16,16,16,0,0,0
180,16,16,16,0,0,0
181,16,16,16,0,0,0
182,16,16,16,0,0,0
183,16,16,16,0,0,0
184,16,16,16,0,0,0
185,16,16,16,0,0,0
186,16,16,16,0,0,0
187,16,16,16,0,0,0
188,16,16,16,0,0,0
189,16,16,16,0,0,0
190,16,16,16,0,0,0
191,16,16,16,0,0,0
192,16,16,16,0,0,0
193,16,16,16,0,0,0
194,16,16,16,0,0,0
195,16,16,16,0,0,0
196,16,16,16,0,0,0
197,16,16,16,0,0,0
198,17,17,17,0,0,0
199,17,17,17,0,0,0
200,17,17,17,0,0,0
201,17,17,17,0,0,0
202,17,17,17,0,0,0
203,18,18,18,0,0,0
204,18,18,18,0,0,0
205,18,18,18,0,0,0
206,18,18,18,0,0,0
207,18,18,18,0,0,0
208,18,18,18,0,0,0
209,18,18,18,0,0,0
210,18,18,18,0,0,0
211,18,18,18,0,0,0
212,19,19,19,0,0,0
213,19,19,19,0,0,0
214,20,20,20,0,0,0
215,21,21,21,0,0,0
216,21,21,21,0,0,0
217,22,22,22,0,0,0
218,23,23,23,0,0,0
219,23,23,23,0,0,0
220,23,23,23,0,0,0
221,23,23,23,0,0,0
222,23,23,23,0,0,0
223,23,23,23,0,0,0
224,23,23,23,0,0,0
225,23,23,23,0,0,0
226,25,25,25,0,0,0
227,26,26,26,0,0,0
228,27,27,27,0,0,0
229,27,27,27,0,0,0
230,28,28,28,0,0,0
231,28,28,28,0,0,0
232,28,28,28,0,0,0
233,28,28,28,0,0,0
234,29,29,29,0,0,0
235,30,30,30,0,0,0
236,30,30,30,0,0,0
237,30,30,30,0,0,0
238,30,30,30,0,0,0
239,30,30,30,0,0,0
240,30,30,30,0,0,0
241,30,30,30,0,0,0
242,30,30,30,0,0,0
243,30,30,30,0,0,0
244,30,30,30,0,0,0
245,32,32,32,0,0,0
246,32,32,32,0,0,0
247,32,32,32,0,0,0
248,32,32,32,0,0,0
249,32,32,32,0,0,0
250,32,32,32,0,0,0
251,32,32,32,0,0,0
252,32,32,32,0,0,0
253,32,32,32,0,0,0
254,32,32,32,0,0,0
255,32,32,32,0,0,0
256,32,32,32,0,0,0
257,32,32,32,0,0,0
258,32,32,32,0,0,0
259,32,32,32,0,0,0
260,32,32,32,0,0,0
261,32,32,32,0,0,0
262,32,32,32,0,0,0
263,32,32,32,0,0,0
264,32,32,32,0,0,0
265,32,32,32,0,0,0
266,32,32,32,0,0,0
267,32,32,32,0,0,0
268,33,33,33,0,0,0
269,33,33,33,0,0,0
270,33,33,33,0,0,0
271,33,33,33,0,0,0
272,33,33,33,0,0,0
273,33,33,33,0,0,0
274,33,33,33,0,0,0
275,33,33,33,0,0,0
276,33,33,33,0,0,0
277,34,34,34,0,0,0
278,35,35,35,0,0,0
279,35,35,35,0,0,0
280,35,35,35,0,0,0
281,37,37,37,0,0,0
282,38,38,38,0,0,0
283,39,39,39,0,0,0
284,39,39,39,0,0,0
285,39,39,39,0,0,0
286,40,40,40,0,0,0
287,41,41,41,0,0,0
288,41,41,41,0,0,0
289,42,42,42,0,0,0
290,43,43,43,0,0,0
291,43,43,43,0,0,0
292,43,43,43,0,0,0
293,44,44,44,0,0,0
294,45,45,45,0,0,0
295,45,45,45,0,0,0
296,45,45,45,0,0,0
297,45,45,45,0,0,0
298,45,45,45,0,0,0
299,46,46,46,0,0,0
300,47,47,47,0,0,0
301,47,47,47,0,0,0
302,48,48,48,0,0,0
303,49,49,49,0,0,0
304,50,50,50,0,0,0
305,51,51,51,0,0,0
306,51,51,51,0,0,0
307,51,51,51,0,0,0
308,52,52,52,0,0,0
309,53,53,53,0,0,0
310,53,53,53,0,0,0
311,55,55,55,0,0,0
312,56,56,56,0,0,0
313,56,56,56,0,0,0
314,56,56,56,0,0,0
315,56,56,56,0,0,0
316,57,57,57,0,0,0
317,59,59,59,0,0,0
318,59,59,59,0,0,0
319,60,60,60,0,0,0
320,60,60,60,0,0,0
321,60,60,60,0,0,0
322,60,60,60,0,0,0
323,60,60,60,0,0,0
324,61,61,61,0,0,0
325,61,61,61,0,0,0
326,61,61,61,0,0,0
327,61,61,61,0,0,0
328,61,61,61,0,0,0
329,61,61,61,0,0,0
330,61,61,61,0,0,0
331,61,61,61,0,0,0
332,63,63,63,0,0,0
333,64,64,64,0,0,0
334,64,64,64,0,0,0
335,64,64,64,0,0,0
336,64,64,64,0,0,0
337,64,64,64,0,0,0
338,64,64,64,0,0,0
339,64,64,64,0,0,0
340,64,64,64,0,0,0
341,65,65,65,0,0,0
342,65,65,65,0,0,0
343,65,65,65,0,0,0
344,65,65,65,0,0,0
345,67,67,67,0,0,0
346,68,68,68,0,0,0
347,68,68,68,0,0,0
348,69,69,69,0,0,0
349,69,69,69,0,0,0
350,70,70,70,0,0,0
351,70,70,70,0,0,0
352,71,71,71,0,0,0
353,71,71,71,0,0,0
354,71,71,71,0,0,0
355,72,72,72,0,0,0
356,72,72,72,0,0,0
357,73,73,73,0,0,0
358,74,74,74,0,0,0
359,75,75,75,0,0,0
360,78,78,78,0,0,0
361,78,78,78,0,0,0
362,79,79,79,0,0,0
363,80,80,80,0,0,0
364,80,80,80,0,0,0
365,81,81,81,0,0,0
366,81,81,81,0,0,0
367,83,83,83,0,0,0
368,85,85,85,0,0,0
369,85,85,85,0,0,0
370,86,86,86,0,0,0
371,87,87,87,0,0,0
372,88,88,88,0,0,0
373,89,89,89,0,0,0
374,89,89,89,0,0,0
375,89,89,89,0,0,0
376,90,90,90,0,0,0
377,92,92,92,0,0,0
378,92,92,92,0,0,0
379,94,94,94,0,0,0
380,95,95,95,0,0,0
381,96,96,96,0,0,0
382,99,99,99,0,0,0
383,100,100,100,0,0,0
384,102,102,102,0,0,0
385,106,106,106,0,0,0
386,106,106,106,0,0,0
387,107,107,107,0,0,0
388,110,110,110,0,0,0
389,111,111,111,0,0,0
390,111,111,111,0,0,0
391,112,112,112,0,0,0
392,112,112,112,0,0,0
393,116,116,116,0,0,0
394,116,116,116,0,0,0
395,118,118,118,0,0,0
396,119,119,119,0,0,0
397,119,119,119,0,0,0
398,120,120,120,0,0,0
399,121,121,121,0,0,0
400,121,121,121,0,0,0
401,121,121,121,0,0,0
402,122,122,122,0,0,0
403,122,122,122,0,0,0
404,122,122,122,0,0,0
405,123,123,123,0,0,0
406,123,123,123,0,0,0
407,124,124,124,0,0,0
408,124,124,124,0,0,0
409,124,124,124,0,0,0
410,125,125,125,0,0,0
411,126,126,126,0,0,0
412,128,128,128,0,0,0
413,128,128,128,0,0,0
414,129,129,129,0,0,0
415,129,129,129,0,0,0
416,131,131,131,0,0,0
417,132,132,132,0,0,0
418,134,134,134,0,0,0
419,134,134,134,0,0,0
420,134,134,134,0,0,0
421,136,136,136,0,0,0
422,136,136,136,0,0,0
423,137,137,137,0,0,0
424,138,138,138,0,0,0
425,138,138,138,0,0,0
426,138,138,138,0,0,0
427,138,138,138,0,0,0
428,138,138,138,0,0,0
429,139,139,139,0,0,0
430,140,140,140,0,0,0
431,141,141,141,0,0,0
432,141,141,141,0,0,0
433,143,143,143,0,0,0
434,145,145,145,0,0,0
435,148,148,148,0,0,0
436,149,149,149,0,0,0
437,155,155,155,0,0,0
438,156,156,156,0,0,0
439,158,158,158,0,0,0
440,160,160,160,0,0,0
441,162,162,162,0,0,0
442,166,166,166,0,0,0
443,169,169,169,0,0,0
444,169,169,169,0,0,0
445,169,169,169,0,0,0
446,171,171,171,0,0,0
447,174,174,174,0,0,0
448,175,175,175,0,0,0
449,176,176,176,0,0,0
450,179,179,179,0,0,0
451,180,180,180,0,0,0
452,182,182,182,0,0,0
453,188,188,188,0,0,0
454,192,192,192,0,0,0
455,194,194,194,0,0,0
456,195,195,195,0,0,0
457,199,199,199,0,0,0
458,199,199,199,0,0,0
459,201,201,201,0,0,0
460,205,205,205,0,0,0
461,206,206,206,0,0,0
462,211,211,211,0,0,0
463,211,211,211,0,0,0
464,215,215,215,0,0,0
465,217,217,217,0,0,0
466,221,221,221,0,0,0
467,223,223,223,0,0,0
468,226,226,226,0,0,0
469,227,227,227,0,0,0
470,230,230,230,0,0,0
471,233,233,233,0,0,0
472,233,233,233,0,0,0
473,236,236,236,0,0,0
474,239,239,239,0,0,0
475,244,244,244,0,0,0
476,246,246,246,0,0,0
477,247,247,247,0,0,0
478,249,249,249,0,0,0
479,251,251,251,0,0,0
480,251,251,251,0,0,0
481,252,252,252,0,0,0
482,252,252,252,0,0,0
483,252,252,252,0,0,0
484,254,254,254,0,0,0
485,254,254,254,0,0,0
486,255,255,255,0,0,0
487,257,257,257,0,0,0
488,258,258,258,0,0,0
489,260,260,260,0,0,0
490,260,260,260,0,0,0
491,261,261,261,0,0,0
492,261,261,261,0,0,0
493,262,262,262,0,0,0
494,264,264,264,0,0,0
495,268,268,268,0,0,0
496,270,270,270,0,0,0
497,271,271,271,0,0,0
498,273,273,273,0,0,0
499,274,274,274,0,0,0
500,277,277,277,0,0,0
501,278,278,278,0,0,0
502,278,278,278,0,0,0
503,281,281,281,0,0,0
504,281,281,281,0,0,0
505,285,285,285,0,0,0
506,291,291,291,0,0,0
507,294,294,294,0,0,0
508,297,297,297,0,0,0
509,301,301,301,0,0,0
510,306,306,306,0,0,0
511,311,311,311,0,0,0
512,314,314,314,0,0,0
513,320,320,320,0,0,0
514,321,321,321,0,0,0
515,322,322,322,0,0,0
516,323,323,323,0,0,0
517,325,325,325,0,0,0
518,329,329,329,0,0,0
519,332,332,332,0,0,0
520,341,341,341,0,0,0
521,346,346,346,0,0,0
522,350,350,350,0,0,0
523,352,352,352,0,0,0
524,357,357,357,0,0,0
525,359,359,359,0,0,0
526,362,362,362,0,0,0
527,368,368,368,0,0,0
528,370,370,370,0,0,0
529,380,380,380,0,0,0
530,386,386,386,0,0,0
531,391,391,391,0,0,0
532,395,395,395,0,0,0
533,403,403,403,0,0,0
534,406,406,406,0,0,0
535,411,411,411,0,0,0
536,417,417,417,0,0,0
537,421,421,421,0,0,0
538,431,431,431,0,0,0
539,436,436,436,0,0,0
540,441,441,441,0,0,0
541,448,448,448,0,0,0
542,453,453,453,0,0,0
543,455,455,455,0,0,0
544,458,458,458,0,0,0
545,462,462,462,0,0,0
546,465,465,465,0,0,0
547,469,469,469,0,0,0
548,475,475,475,0,0,0
549,480,480,480,0,0,0
550,488,488,488,0,0,0
551,489,489,489,0,0,0
552,491,491,491,0,0,0
553,495,495,495,0,0,0
554,498,498,498,0,0,0
555,502,502,502,0,0,0
556,504,504,504,0,0,0
557,507,507,507,0,0,0
558,510,510,510,0,0,0
559,513,513,513,0,0,0
560,521,521,521,0,0,0
561,525,525,525,0,0,0
562,525,525,525,0,0,0
563,527,527,527,0,0,0
564,529,529,529,0,0,0
565,530,530,530,0,0,0
566,535,535,535,0,0,0
567,541,541,541,0,0,0
568,548,548,548,0,0,0
569,553,553,553,0,0,0
570,560,560,560,0,0,0
571,563,563,563,0,0,0
572,566,566,566,0,0,0
573,568,568,568,0,0,0
574,574,574,574,0,0,0
575,578,578,578,0,0,0
576,584,584,584,0,0,0
577,589,589,589,0,0,0
578,592,592,592,0,0,0
579,598,598,598,0,0,0
580,603,603,603,0,0,0
581,613,613,613,0,0,0
582,615,615,615,0,0,0
583,623,623,623,0,0,0
584,630,630,630,0,0,0
585,638,638,638,0,0,0
586,643,643,643,0,0,0
587,651,651,651,0,0,0
588,657,657,657,0,0,0
589,666,666,666,0,0,0
590,668,668,668,0,0,0
591,675,675,675,0,0,0
592,681,681,681,0,0,0
593,686,686,686,0,0,0
594,694,694,694,0,0,0
595,700,700,700,0,0,0
596,709,709,709,0,0,0
597,719,719,719,0,0,0
598,728,728,728,0,0,0
599,736,736,736,0,0,0
600,742,742,742,0,0,0
601,747,747,747,0,0,0
602,763,763,763,0,0,0
603,776,776,776,0,0,0
604,779,779,779,0,0,0
605,790,790,790,0,0,0
606,798,798,798,0,0,0
607,808,808,808,0,0,0
608,811,811,811,0,0,0
609,819,819,819,0,0,0
610,828,828,828,0,0,0
611,834,834,834,0,0,0
612,844,844,844,0,0,0
613,854,854,854,0,0,0
614,857,857,857,0,0,0
615,865,865,865,0,0,0
616,869,869,869,0,0,0
617,873,873,873,0,0,0
618,887,887,887,0,0,0
619,892,892,892,0,0,0
620,901,901,901,0,0,0
621,906,906,906,0,0,0
622,904,904,904,0,0,0
623,907,907,907,0,0,0
624,911,911,911,0,0,0
625,911,911,911,0,0,0
626,912,912,912,0,0,0
627,916,916,916,0,0,0
628,922,922,922,0,0,0
629,926,926,926,0,0,0
630,932,932,932,0,0,0
631,938,938,938,0,0,0
632,943,943,943,0,0,0
633,945,945,945,0,0,0
634,952,952,952,0,0,0
635,954,954,954,0,0,0
636,956,956,956,0,0,0
637,959,959,959,0,0,0
638,963,963,963,0,0,0
639,965,965,965,0,0,0
640,970,970,970,0,0,0
641,978,978,978,0,0,0
642,982,982,982,0,0,0
643,984,984,984,0,0,0
644,986,986,986,0,0,0
645,987,987,987,0,0,0
646,989,989,989,0,0,0
647,994,994,994,0,0,0
648,998,998,998,0,0,0
649,1008,1008,1008,0,0,0
650,1015,1015,1015,0,0,0
651,1017,1017,1017,0,0,0
652,1022,1022,1022,0,0,0
653,1027,1027,1027,0,0,0
654,1033,1033,1033,0,0,0
655,1042,1042,1042,0,0,0
656,1053,1053,1053,0,0,0
657,1066,1066,1066,0,0,0
658,1066,1066,1066,0,0,0
659,1073,1073,1073,0,0,0
660,1083,1083,1083,0,0,0
661,1091,1091,1091,0,0,0
662,1111,1111,1111,0,0,0
663,1118,1118,1118,0,0,0
664,1132,1132,1132,0,0,0
665,1145,1145,1145,0,0,0
666,1151,1151,1151,0,0,0
667,1151,1151,1151,0,0,0
668,1165,1165,1165,0,0,0
669,1174,1174,1174,0,0,0
670,1178,1178,1178,0,0,0
671,1188,1188,1188,0,0,0
672,1192,1192,1192,0,0,0
673,1193,1193,1193,0,0,0
674,1198,1198,1198,0,0,0
675,1204,1204,1204,0,0,0
676,1220,1220,1220,0,0,0
677,1229,1229,1229,0,0,0
678,1243,1243,1243,0,0,0
679,1247,1247,1247,0,0,0
680,1248,1248,1248,0,0,0
681,1251,1251,1251,0,0,0
682,1255,1255,1255,0,0,0
683,1260,1260,1260,0,0,0
684,1265,1265,1265,0,0,0
685,1269,1269,1269,0,0,0
686,1273,1273,1273,0,0,0
687,1277,1277,1277,0,0,0
688,1279,1279,1279,0,0,0
689,1281,1281,1281,0,0,0
690,1287,1287,1287,0,0,0
691,1292,1292,1292,0,0,0
692,1297,1297,1297,0,0,0
693,1297,1297,1297,0,0,0
694,1301,1301,1301,0,0,0
695,1298,1298,1298,0,0,0
696,1301,1301,1301,0,0,0
697,1307,1307,1307,0,0,0
698,1315,1315,1315,0,0,0
699,1308,1308,1308,0,0,0
700,1310,1310,1310,0,0,0
701,1313,1313,1313,0,0,0
702,1310,1310,1310,0,0,0
703,1313,1313,1313,0,0,0
704,1318,1318,1318,0,0,0
705,1324,1324,1324,0,0,0
706,1320,1320,1320,0,0,0
707,1316,1316,1316,0,0,0
708,1318,1318,1318,0,0,0
709,1315,1315,1315,0,0,0
710,1322,1322,1322,0,0,0
711,1328,1328,1328,0,0,0
712,1322,1322,1322,0,0,0
713,1317,1317,1317,0,0,0
714,1326,1326,1326,0,0,0
715,1338,1338,1338,0,0,0
716,1342,1342,1342,0,0,0
717,1347,1347,1347,0,0,0
718,1343,1343,1343,0,0,0
719,1352,1352,1352,0,0,0
720,1356,1356,1356,0,0,0
721,1365,1365,1365,0,0,0
722,1366,1366,1366,0,0,0
723,1364,1364,1364,0,0,0
724,1368,1368,1368,0,0,0
725,1377,1377,1377,0,0,0
726,1386,1386,1386,0,0,0
727,1390,1390,1390,0,0,0
728,1400,1400,1400,0,0,0
729,1396,1396,1396,0,0,0
730,1392,1392,1392,0,0,0
731,1393,1393,1393,0,0,0
732,1395,1395,1395,0,0,0
733,1403,1403,1403,0,0,0
734,1421,1421,1421,0,0,0
735,1432,1432,1432,0,0,0
736,1434,1434,1434,0,0,0
737,1444,1444,1444,0,0,0
738,1444,1444,1444,0,0,0
739,1455,1455,1455,0,0,0
740,1460,1460,1460,0,0,0
741,1466,1466,1466,0,0,0
742,1473,1473,1473,0,0,0
743,1488,1488,1488,0,0,0
744,1481,1481,1481,0,0,0
745,1472,1472,1472,0,0,0
746,1474,1474,1474,0,0,0
747,1482,1482,1482,0,0,0
748,1482,1482,1482,0,0,0
749,1498,1498,1498,0,0,0
750,1511,1511,1511,0,0,0
751,1515,1515,1515,0,0,0
752,1512,1512,1512,0,0,0
753,1506,1506,1506,0,0,0
754,1507,1507,1507,0,0,0
755,1504,1504,1504,0,0,0
756,1502,1502,1502,0,0,0
757,1500,1500,1500,0,0,0
758,1496,1496,1496,0,0,0
759,1503,1503,1503,0,0,0
760,1498,1498,1498,0,0,0
761,1493,1493,1493,0,0,0
762,1489,1489,1489,0,0,0
763,1490,1490,1490,0,0,0
764,1490,1490,1490,0,0,0
765,1492,1492,1492,0,0,0
766,1498,1498,1498,0,0,0
767,1504,1504,1504,0,0,0
768,1500,1500,1500,0,0,0
769,1491,1491,1491,0,0,0
770,1488,1488,1488,0,0,0
771,1485,1485,1485,0,0,0
772,1482,1482,1482,0,0,0
773,1486,1486,1486,0,0,0
774,1496,1496,1496,0,0,0
775,1494,1494,1494,0,0,0
776,1497,1497,1497,0,0,0
777,1489,1489,1489,0,0,0
778,1487,1487,1487,0,0,0
779,1489,1489,1489,0,0,0
780,1492,1492,1492,0,0,0
781,1505,1505,1505,0,0,0
782,1508,1508,1508,0,0,0
783,1499,1499,1499,0,0,0
784,1492,1492,1492,0,0,0
785,1494,1494,1494,0,0,0
786,1495,1495,1495,0,0,0
787,1497,1497,1497,0,0,0
788,1507,1507,1507,0,0,0
789,1517,1517,1517,0,0,0
790,1517,1517,1517,0,0,0
791,1520,1520,1520,0,0,0
792,1526,1526,1526,0,0,0
793,1526,1526,1526,0,0,0
794,1514,1514,1514,0,0,0
795,1521,1521,1521,0,0,0
796,1537,1537,1537,0,0,0
797,1547,1547,1547,0,0,0
798,1553,1553,1553,0,0,0
799,1556,1556,1556,0,0,0
