frame,n_seg,n_tra,one_to_one,tra_unmatched,seg_unmatched,ambiguous
162,8,8,8,0,0,0
163,8,8,8,0,0,0
164,8,8,8,0,0,0
165,8,8,8,0,0,0
166,8,8,8,0,0,0
167,8,8,8,0,0,0
168,8,8,8,0,0,0
169,8,8,8,0,0,0
170,8,8,8,0,0,0
171,8,8,8,0,0,0
172,8,8,8,0,0,0
173,8,8,8,0,0,0
174,8,8,8,0,0,0
175,8,8,8,0,0,0
176,8,8,8,0,0,0
177,8,8,8,0,0,0
178,8,8,8,0,0,0
179,8,8,8,0,0,0
180,8,8,8,0,0,0
181,8,8,8,0,0,0
182,8,8,8,0,0,0
183,8,8,8,0,0,0
184,8,8,8,0,0,0
185,8,8,8,0,0,0
186,8,8,8,0,0,0
187,8,8,8,0,0,0
188,8,8,8,0,0,0
189,9,9,9,0,0,0
190,9,9,9,0,0,0
191,9,9,9,0,0,0
192,10,10,10,0,0,0
193,10,10,10,0,0,0
194,11,11,11,0,0,0
195,11,11,11,0,0,0
196,11,11,11,0,0,0
197,11,11,11,0,0,0
198,11,11,11,0,0,0
199,11,11,11,0,0,0
200,11,11,11,0,0,0
201,11,11,11,0,0,0
202,11,11,11,0,0,0
203,11,11,11,0,0,0
204,11,11,11,0,0,0
205,11,11,11,0,0,0
206,11,11,11,0,0,0
207,11,11,11,0,0,0
208,11,11,11,0,0,0
209,11,11,11,0,0,0
210,11,11,11,0,0,0
211,12,12,12,0,0,0
212,12,12,12,0,0,0
213,12,12,12,0,0,0
214,12,12,12,0,0,0
215,13,13,13,0,0,0
216,13,13,13,0,0,0
217,14,14,14,0,0,0
218,14,14,14,0,0,0
219,14,14,14,0,0,0
220,14,14,14,0,0,0
221,14,14,14,0,0,0
222,15,15,15,0,0,0
223,15,15,15,0,0,0
224,15,15,15,0,0,0
225,15,15,15,0,0,0
226,15,15,15,0,0,0
227,15,15,15,0,0,0
228,15,15,15,0,0,0
229,15,15,15,0,0,0
230,16,16,16,0,0,0
231,16,16,16,0,0,0
232,16,16,16,0,0,0
233,16,16,16,0,0,0
234,16,16,16,0,0,0
235,16,16,16,0,0,0
236,16,16,16,0,0,0
237,16,16,16,0,0,0
238,16,16,16,0,0,0
239,16,16,16,0,0,0
240,16,16,16,0,0,0
241,16,16,16,0,0,0
242,16,16,16,0,0,0
243,16,16,16,0,0,0
244,16,16,16,0,0,0
245,16,16,16,0,0,0
246,17,17,17,0,0,0
247,17,17,17,0,0,0
248,17,17,17,0,0,0
249,17,17,17,0,0,0
250,18,18,18,0,0,0
251,18,18,18,0,0,0
252,18,18,18,0,0,0
253,18,18,18,0,0,0
254,18,18,18,0,0,0
255,18,18,18,0,0,0
256,18,18,18,0,0,0
257,18,18,18,0,0,0
258,18,18,18,0,0,0
259,19,19,19,0,0,0
260,19,19,19,0,0,0
261,19,19,19,0,0,0
262,19,19,19,0,0,0
263,20,20,20,0,0,0
264,20,20,20,0,0,0
265,20,20,20,0,0,0
266,20,20,20,0,0,0
267,21,21,21,0,0,0
268,21,21,21,0,0,0
269,21,21,21,0,0,0
270,21,21,21,0,0,0
271,22,22,22,0,0,0
272,22,22,22,0,0,0
273,22,22,22,0,0,0
274,22,22,22,0,0,0
275,22,22,22,0,0,0
276,22,22,22,0,0,0
277,22,22,22,0,0,0
278,22,22,22,0,0,0
279,22,22,22,0,0,0
280,22,22,22,0,0,0
281,22,22,22,0,0,0
282,22,22,22,0,0,0
283,22,22,22,0,0,0
284,23,23,23,0,0,0
285,23,23,23,0,0,0
286,23,23,23,0,0,0
287,24,24,24,0,0,0
288,25,25,25,0,0,0
289,25,25,25,0,0,0
290,26,26,26,0,0,0
291,26,26,26,0,0,0
292,26,26,26,0,0,0
293,27,27,27,0,0,0
294,27,27,27,0,0,0
295,27,27,27,0,0,0
296,27,27,27,0,0,0
297,28,28,28,0,0,0
298,29,29,29,0,0,0
299,29,29,29,0,0,0
300,30,30,30,0,0,0
301,30,30,30,0,0,0
302,31,31,31,0,0,0
303,31,31,31,0,0,0
304,31,31,31,0,0,0
305,31,31,31,0,0,0
306,31,31,31,0,0,0
307,32,32,32,0,0,0
308,32,32,32,0,0,0
309,32,32,32,0,0,0
310,32,32,32,0,0,0
311,32,32,32,0,0,0
312,32,32,32,0,0,0
313,32,32,32,0,0,0
314,32,32,32,0,0,0
315,32,32,32,0,0,0
316,32,32,32,0,0,0
317,32,32,32,0,0,0
318,33,33,33,0,0,0
319,33,33,33,0,0,0
320,33,33,33,0,0,0
321,33,33,33,0,0,0
322,33,33,33,0,0,0
323,33,33,33,0,0,0
324,33,33,33,0,0,0
325,33,33,33,0,0,0
326,33,33,33,0,0,0
327,33,33,33,0,0,0
328,34,34,34,0,0,0
329,35,35,35,0,0,0
330,35,35,35,0,0,0
331,36,36,36,0,0,0
332,36,36,36,0,0,0
333,36,36,36,0,0,0
334,38,38,38,0,0,0
335,38,38,38,0,0,0
336,38,38,38,0,0,0
337,38,38,38,0,0,0
338,39,39,39,0,0,0
339,40,40,40,0,0,0
340,40,40,40,0,0,0
341,41,41,41,0,0,0
342,42,42,42,0,0,0
343,42,42,42,0,0,0
344,43,43,43,0,0,0
345,43,43,43,0,0,0
346,43,43,43,0,0,0
347,44,44,44,0,0,0
348,44,44,44,0,0,0
349,45,45,45,0,0,0
350,45,45,45,0,0,0
351,45,45,45,0,0,0
352,45,45,45,0,0,0
353,45,45,45,0,0,0
354,46,46,46,0,0,0
355,46,46,46,0,0,0
356,46,46,46,0,0,0
357,46,46,46,0,0,0
358,48,48,48,0,0,0
359,48,48,48,0,0,0
360,48,48,48,0,0,0
361,48,48,48,0,0,0
362,49,49,49,0,0,0
363,50,50,50,0,0,0
364,51,51,51,0,0,0
365,51,51,51,0,0,0
366,53,53,53,0,0,0
367,54,54,54,0,0,0
368,56,56,56,0,0,0
369,56,56,56,0,0,0
370,56,56,56,0,0,0
371,57,57,57,0,0,0
372,58,58,58,0,0,0
373,59,59,59,0,0,0
374,59,59,59,0,0,0
375,60,60,60,0,0,0
376,60,60,60,0,0,0
377,61,61,61,0,0,0
378,62,62,62,0,0,0
379,63,63,63,0,0,0
380,63,63,63,0,0,0
381,64,64,64,0,0,0
382,64,64,64,0,0,0
383,64,64,64,0,0,0
384,64,64,64,0,0,0
385,65,65,65,0,0,0
386,65,65,65,0,0,0
387,65,65,65,0,0,0
388,65,65,65,0,0,0
389,65,65,65,0,0,0
390,65,65,65,0,0,0
391,65,65,65,0,0,0
392,65,65,65,0,0,0
393,65,65,65,0,0,0
394,65,65,65,0,0,0
395,65,65,65,0,0,0
396,66,66,66,0,0,0
397,66,66,66,0,0,0
398,66,66,66,0,0,0
399,67,67,67,0,0,0
400,69,69,69,0,0,0
401,69,69,69,0,0,0
402,69,69,69,0,0,0
403,71,71,71,0,0,0
404,71,71,71,0,0,0
405,72,72,72,0,0,0
406,72,72,72,0,0,0
407,73,73,73,0,0,0
408,75,75,75,0,0,0
409,75,75,75,0,0,0
410,75,75,75,0,0,0
411,76,76,76,0,0,0
412,77,77,77,0,0,0
413,78,78,78,0,0,0
414,78,78,78,0,0,0
415,78,78,78,0,0,0
416,81,81,81,0,0,0
417,82,82,82,0,0,0
418,83,83,83,0,0,0
419,84,84,84,0,0,0
420,86,86,86,0,0,0
421,86,86,86,0,0,0
422,87,87,87,0,0,0
423,88,88,88,0,0,0
424,89,89,89,0,0,0
425,89,89,89,0,0,0
426,90,90,90,0,0,0
427,91,91,91,0,0,0
428,92,92,92,0,0,0
429,93,93,93,0,0,0
430,94,94,94,0,0,0
431,95,95,95,0,0,0
432,97,97,97,0,0,0
433,99,99,99,0,0,0
434,99,99,99,0,0,0
435,101,101,101,0,0,0
436,102,102,102,0,0,0
437,104,104,104,0,0,0
438,107,107,107,0,0,0
439,108,108,108,0,0,0
440,110,110,110,0,0,0
441,111,111,111,0,0,0
442,112,112,112,0,0,0
443,115,115,115,0,0,0
444,118,118,118,0,0,0
445,119,119,119,0,0,0
446,120,120,120,0,0,0
447,121,121,121,0,0,0
448,121,121,121,0,0,0
449,121,121,121,0,0,0
450,121,121,121,0,0,0
451,122,122,122,0,0,0
452,122,122,122,0,0,0
453,124,124,124,0,0,0
454,125,125,125,0,0,0
455,126,126,126,0,0,0
456,126,126,126,0,0,0
457,126,126,126,0,0,0
458,126,126,126,0,0,0
459,126,126,126,0,0,0
460,126,126,126,0,0,0
461,126,126,126,0,0,0
462,126,126,126,0,0,0
463,127,127,127,0,0,0
464,130,130,130,0,0,0
465,130,130,130,0,0,0
466,131,131,131,0,0,0
467,131,131,131,0,0,0
468,131,131,131,0,0,0
469,132,132,132,0,0,0
470,135,135,135,0,0,0
471,135,135,135,0,0,0
472,137,137,137,0,0,0
473,139,139,139,0,0,0
474,139,139,139,0,0,0
475,139,139,139,0,0,0
476,141,141,141,0,0,0
477,142,142,142,0,0,0
478,144,144,144,0,0,0
479,145,145,145,0,0,0
480,146,146,146,0,0,0
481,147,147,147,0,0,0
482,147,147,147,0,0,0
483,150,150,150,0,0,0
484,150,150,150,0,0,0
485,152,152,152,0,0,0
486,154,154,154,0,0,0
487,154,154,154,0,0,0
488,158,158,158,0,0,0
489,161,161,161,0,0,0
490,162,162,162,0,0,0
491,163,163,163,0,0,0
492,165,165,165,0,0,0
493,166,166,166,0,0,0
494,171,171,171,0,0,0
495,175,175,175,0,0,0
496,179,179,179,0,0,0
497,181,181,181,0,0,0
498,184,184,184,0,0,0
499,187,187,187,0,0,0
500,191,191,191,0,0,0
501,193,193,193,0,0,0
502,193,193,193,0,0,0
503,195,195,195,0,0,0
504,197,197,197,0,0,0
505,198,198,198,0,0,0
506,202,202,202,0,0,0
507,205,205,205,0,0,0
508,208,208,208,0,0,0
509,211,211,211,0,0,0
510,211,211,211,0,0,0
511,213,213,213,0,0,0
512,215,215,215,0,0,0
513,218,218,218,0,0,0
514,223,223,223,0,0,0
515,225,225,225,0,0,0
516,226,226,226,0,0,0
517,230,230,230,0,0,0
518,232,232,232,0,0,0
519,233,233,233,0,0,0
520,235,235,235,0,0,0
521,236,236,236,0,0,0
522,236,236,236,0,0,0
523,239,239,239,0,0,0
524,242,242,242,0,0,0
525,243,243,243,0,0,0
526,246,246,246,0,0,0
527,249,249,249,0,0,0
528,252,252,252,0,0,0
529,253,253,253,0,0,0
530,255,255,255,0,0,0
531,255,255,255,0,0,0
532,256,256,256,0,0,0
533,257,257,257,0,0,0
534,259,259,259,0,0,0
535,260,260,260,0,0,0
536,261,261,261,0,0,0
537,262,262,262,0,0,0
538,264,264,264,0,0,0
539,266,266,266,0,0,0
540,269,269,269,0,0,0
541,269,269,269,0,0,0
542,270,270,270,0,0,0
543,273,273,273,0,0,0
544,275,275,275,0,0,0
545,280,280,280,0,0,0
546,280,280,280,0,0,0
547,280,280,280,0,0,0
548,281,281,281,0,0,0
549,286,286,286,0,0,0
550,291,291,291,0,0,0
551,294,294,294,0,0,0
552,296,296,296,0,0,0
553,298,298,298,0,0,0
554,301,301,301,0,0,0
555,306,306,306,0,0,0
556,311,311,311,0,0,0
557,315,315,315,0,0,0
558,316,316,316,0,0,0
559,318,318,318,0,0,0
560,322,322,322,0,0,0
561,331,331,331,0,0,0
562,334,334,334,0,0,0
563,342,342,342,0,0,0
564,343,343,343,0,0,0
565,347,347,347,0,0,0
566,354,354,354,0,0,0
567,357,357,357,0,0,0
568,363,363,363,0,0,0
569,366,366,366,0,0,0
570,371,371,371,0,0,0
571,377,377,377,0,0,0
572,383,383,383,0,0,0
573,390,390,390,0,0,0
574,394,394,394,0,0,0
575,400,400,400,0,0,0
576,403,403,403,0,0,0
577,407,407,407,0,0,0
578,410,410,410,0,0,0
579,416,416,416,0,0,0
580,418,418,418,0,0,0
581,424,424,424,0,0,0
582,426,426,426,0,0,0
583,432,432,432,0,0,0
584,435,435,435,0,0,0
585,442,442,442,0,0,0
586,445,445,445,0,0,0
587,450,450,450,0,0,0
588,458,458,458,0,0,0
589,462,462,462,0,0,0
590,465,465,465,0,0,0
591,469,469,469,0,0,0
592,473,473,473,0,0,0
593,480,480,480,0,0,0
594,483,483,483,0,0,0
595,489,489,489,0,0,0
596,493,493,493,0,0,0
597,498,498,498,0,0,0
598,502,502,502,0,0,0
599,510,510,510,0,0,0
600,514,514,514,0,0,0
601,518,518,518,0,0,0
602,525,525,525,0,0,0
603,527,527,527,0,0,0
604,527,527,527,0,0,0
605,530,530,530,0,0,0
606,534,534,534,0,0,0
607,538,538,538,0,0,0
608,542,542,542,0,0,0
609,547,547,547,0,0,0
610,549,549,549,0,0,0
611,551,551,551,0,0,0
612,554,554,554,0,0,0
613,557,557,557,0,0,0
614,562,562,562,0,0,0
615,567,567,567,0,0,0
616,573,573,573,0,0,0
617,576,576,576,0,0,0
618,580,580,580,0,0,0
619,585,585,585,0,0,0
620,590,590,590,0,0,0
621,596,596,596,0,0,0
622,598,598,598,0,0,0
623,606,606,606,0,0,0
624,612,612,612,0,0,0
625,618,618,618,0,0,0
626,623,623,623,0,0,0
627,629,629,629,0,0,0
628,637,637,637,0,0,0
629,644,644,644,0,0,0
630,653,653,653,0,0,0
631,659,659,659,0,0,0
632,669,669,669,0,0,0
633,679,679,679,0,0,0
634,686,686,686,0,0,0
635,693,693,693,0,0,0
636,698,698,698,0,0,0
637,703,703,703,0,0,0
638,712,712,712,0,0,0
639,720,720,720,0,0,0
640,729,729,729,0,0,0
641,740,740,740,0,0,0
642,745,745,745,0,0,0
643,748,748,748,0,0,0
644,752,752,752,0,0,0
645,765,765,765,0,0,0
646,771,771,771,0,0,0
647,778,778,778,0,0,0
648,780,780,780,0,0,0
649,783,783,783,0,0,0
650,787,787,787,0,0,0
651,790,790,790,0,0,0
652,798,798,798,0,0,0
653,805,805,805,0,0,0
654,819,819,819,0,0,0
655,824,824,824,0,0,0
656,828,828,828,0,0,0
657,833,833,833,0,0,0
658,842,842,842,0,0,0
659,848,848,848,0,0,0
660,849,849,849,0,0,0
661,854,854,854,0,0,0
662,857,857,857,0,0,0
663,865,865,865,0,0,0
664,874,874,874,0,0,0
665,881,881,881,0,0,0
666,885,885,885,0,0,0
667,887,887,887,0,0,0
668,890,890,890,0,0,0
669,896,896,896,0,0,0
670,902,902,902,0,0,0
671,906,906,906,0,0,0
672,911,911,911,0,0,0
673,921,921,921,0,0,0
674,933,933,933,0,0,0
675,942,942,942,0,0,0
676,945,945,945,0,0,0
677,954,954,954,0,0,0
678,954,954,954,0,0,0
679,960,960,960,0,0,0
680,959,959,959,0,0,0
681,964,964,964,0,0,0
682,969,969,969,0,0,0
683,976,976,976,0,0,0
684,982,982,982,0,0,0
685,984,984,984,0,0,0
686,990,990,990,0,0,0
687,1004,1004,1004,0,0,0
688,1015,1015,1015,0,0,0
689,1019,1019,1019,0,0,0
690,1032,1032,1032,0,0,0
691,1042,1042,1042,0,0,0
692,1052,1052,1052,0,0,0
693,1058,1058,1058,0,0,0
694,1069,1069,1069,0,0,0
695,1076,1076,1076,0,0,0
696,1080,1080,1080,0,0,0
697,1094,1094,1094,0,0,0
698,1103,1103,1103,0,0,0
699,1104,1104,1104,0,0,0
700,1107,1107,1107,0,0,0
701,1121,1121,1121,0,0,0
702,1126,1126,1126,0,0,0
703,1132,1132,1132,0,0,0
704,1139,1139,1139,0,0,0
705,1149,1149,1149,0,0,0
706,1152,1152,1152,0,0,0
707,1152,1152,1152,0,0,0
708,1163,1163,1163,0,0,0
709,1171,1171,1171,0,0,0
710,1180,1180,1180,0,0,0
711,1188,1188,1188,0,0,0
712,1193,1193,1193,0,0,0
713,1199,1199,1199,0,0,0
714,1201,1201,1201,0,0,0
715,1205,1205,1205,0,0,0
716,1211,1211,1211,0,0,0
717,1216,1216,1216,0,0,0
718,1214,1214,1214,0,0,0
719,1225,1225,1225,0,0,0
720,1228,1228,1228,0,0,0
721,1241,1241,1241,0,0,0
722,1234,1234,1234,0,0,0
723,1245,1245,1245,0,0,0
724,1250,1250,1250,0,0,0
725,1258,1258,1258,0,0,0
726,1262,1262,1262,0,0,0
727,1267,1267,1267,0,0,0
728,1275,1275,1275,0,0,0
729,1283,1283,1283,0,0,0
730,1293,1293,1293,0,0,0
731,1289,1289,1289,0,0,0
732,1283,1283,1283,0,0,0
733,1286,1286,1286,0,0,0
734,1294,1294,1294,0,0,0
735,1297,1297,1297,0,0,0
736,1301,1301,1301,0,0,0
737,1313,1313,1313,0,0,0
738,1320,1320,1320,0,0,0
739,1315,1315,1315,0,0,0
740,1319,1319,1319,0,0,0
741,1326,1326,1326,0,0,0
742,1333,1333,1333,0,0,0
743,1338,1338,1338,0,0,0
744,1342,1342,1342,0,0,0
745,1347,1347,1347,0,0,0
746,1343,1343,1343,0,0,0
747,1351,1351,1351,0,0,0
748,1352,1352,1352,0,0,0
749,1351,1351,1351,0,0,0
750,1362,1362,1362,0,0,0
751,1365,1365,1365,0,0,0
752,1369,1369,1369,0,0,0
753,1370,1370,1370,0,0,0
754,1366,1366,1366,0,0,0
755,1368,1368,1368,0,0,0
756,1379,1379,1379,0,0,0
757,1384,1384,1384,0,0,0
758,1390,1390,1390,0,0,0
759,1394,1394,1394,0,0,0
760,1395,1395,1395,0,0,0
761,1394,1394,1394,0,0,0
762,1389,1389,1389,0,0,0
763,1386,1386,1386,0,0,0
764,1389,1389,1389,0,0,0
765,1391,1391,1391,0,0,0
766,1398,1398,1398,0,0,0
767,1399,1399,1399,0,0,0
768,1406,1406,1406,0,0,0
769,1410,1410,1410,0,0,0
770,1412,1412,1412,0,0,0
771,1421,1421,1421,0,0,0
772,1428,1428,1428,0,0,0
773,1425,1425,1425,0,0,0
774,1434,1434,1434,0,0,0
775,1437,1437,1437,0,0,0
776,1446,1446,1446,0,0,0
777,1445,1445,1445,0,0,0
778,1447,1447,1447,0,0,0
779,1452,1452,1452,0,0,0
780,1466,1466,1466,0,0,0
781,1477,1477,1477,0,0,0
782,1484,1484,1484,0,0,0
783,1479,1479,1479,0,0,0
784,1487,1487,1487,0,0,0
785,1489,1489,1489,0,0,0
786,1495,1495,1495,0,0,0
787,1499,1499,1499,0,0,0
788,1513,1513,1513,0,0,0
789,1517,1517,1517,0,0,0
790,1525,1525,1525,0,0,0
791,1521,1521,1521,0,0,0
792,1533,1533,1533,0,0,0
793,1535,1535,1535,0,0,0
794,1533,1533,1533,0,0,0
795,1535,1535,1535,0,0,0
796,1543,1543,1543,0,0,0
797,1546,1546,1546,0,0,0
798,1559,1559,1559,0,0,0
799,1553,1553,1553,0,0,0
